Rooms,Type,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,Regionname,Propertycount,Price
3.0,0,1,2.4,3121,3.0,1.0,1.0,163.0,2,14949.0,1301000.0
3.0,0,1,24.7,3175,3.0,1.0,1.0,372.0,4,10894.0,500000.0
5.0,0,1,11.8,3204,5.0,2.0,2.0,699.0,5,3578.0,2250000.0
2.0,0,1,9.4,3025,2.0,1.0,2.0,702.0,6,5132.0,1025000.0
4.0,1,3,13.8,3165,3.0,1.0,2.0,512.0,5,10969.0,1200000.0
3.0,0,1,3.6,3068,3.0,3.0,1.0,512.0,2,2954.0,942500.0
5.0,0,0,18.8,3170,5.0,3.0,2.0,654.0,4,7113.0,880000.0
3.0,2,1,12.3,3166,3.0,1.0,2.0,512.0,5,2547.0,876500.0
3.0,0,1,9.8,3040,3.0,2.0,2.0,470.0,6,588.0,1110000.0
4.0,0,1,11.2,3186,4.0,3.0,2.0,745.0,5,10579.0,3775000.0
6.0,0,1,10.3,3187,6.0,3.0,2.0,512.0,5,6938.0,2370000.0
2.0,0,1,12.1,3163,2.0,1.0,1.0,697.0,5,4442.0,435000.0
4.0,0,1,22.2,3172,4.0,2.0,3.0,624.0,4,3940.0,1255000.0
2.0,0,1,11.1,3025,2.0,1.0,2.0,691.0,6,5132.0,610000.0
2.0,0,1,4.5,3057,2.0,1.0,1.0,148.0,2,5533.0,957000.0
2.0,2,1,17.9,3082,3.0,1.0,2.0,512.0,2,10529.0,505000.0
4.0,0,1,17.2,3132,3.0,1.0,2.0,512.0,0,6871.0,2150000.0
5.0,1,4,13.7,3188,3.0,1.0,2.0,512.0,5,5454.0,1750000.0
3.0,0,1,8.4,3145,3.0,2.0,2.0,512.0,5,8801.0,1735000.0
2.0,0,1,7.8,3124,2.0,1.0,1.0,335.0,5,8920.0,892000.0
4.0,1,4,7.9,3103,4.0,3.0,2.0,232.0,5,5682.0,1450000.0
3.0,0,1,8.4,3145,3.0,1.0,1.0,641.0,5,8801.0,1430000.0
2.0,2,1,3.5,3207,2.0,2.0,2.0,0.0,5,8648.0,1480000.0
3.0,0,3,16.7,3150,3.0,1.0,3.0,736.0,0,15321.0,1045000.0
3.0,0,1,8.8,3081,3.0,1.0,1.0,704.0,0,2674.0,1265000.0
4.0,0,0,11.7,3033,4.0,2.0,2.0,988.0,6,5629.0,1475000.0
4.0,0,1,26.5,3138,4.0,2.0,2.0,913.0,1,8280.0,728000.0
3.0,1,0,7.8,3058,3.0,2.0,2.0,0.0,2,11204.0,550000.0
2.0,2,0,5.4,3101,2.0,1.0,1.0,512.0,5,10331.0,625000.0
3.0,0,1,14.7,3151,3.0,1.0,1.0,590.0,0,4048.0,980000.0
2.0,2,0,6.1,3182,2.0,1.0,1.0,6186.0,5,13240.0,530000.0
2.0,1,1,11.2,3073,3.0,1.0,1.0,126.0,2,21650.0,490000.0
2.0,2,1,6.1,3182,2.0,1.0,1.0,0.0,5,13240.0,700000.0
5.0,0,0,15.5,3038,5.0,3.0,2.0,771.0,6,5336.0,1300000.0
1.0,2,1,7.8,3012,1.0,1.0,1.0,0.0,6,1808.0,210000.0
5.0,0,0,7.7,3124,5.0,3.0,2.0,725.0,5,8920.0,2450000.0
3.0,0,3,18.4,3029,3.0,1.0,2.0,688.0,6,13830.0,515000.0
3.0,0,1,11.2,3073,3.0,1.0,2.0,512.0,2,21650.0,634000.0
2.0,1,1,6.5,3071,2.0,2.0,2.0,158.0,2,8870.0,960000.0
3.0,0,1,26.5,3138,3.0,1.0,1.0,862.0,1,8280.0,720000.0
4.0,0,1,5.6,3101,3.0,1.0,2.0,512.0,5,10331.0,2150000.0
3.0,0,1,6.3,3143,3.0,1.0,2.0,512.0,5,4836.0,2050000.0
1.0,2,1,3.3,3141,1.0,1.0,1.0,0.0,5,14887.0,402000.0
2.0,0,4,5.1,3011,2.0,1.0,1.0,512.0,6,2417.0,1000000.0
3.0,0,1,11,3018,3.0,1.0,1.0,600.0,6,5301.0,853000.0
4.0,0,1,9.2,3058,4.0,2.0,2.0,661.0,2,3445.0,895000.0
4.0,0,1,18,3095,3.0,1.0,2.0,512.0,0,6990.0,880000.0
2.0,2,3,0,3000,2.0,2.0,1.0,0.0,2,17496.0,1075000.0
3.0,0,1,12.3,3166,3.0,2.0,2.0,562.0,5,3224.0,1315000.0
6.0,0,4,9.2,3104,6.0,1.0,6.0,691.0,5,7809.0,1900000.0
3.0,0,1,8.7,3032,3.0,2.0,2.0,645.0,6,4918.0,1320000.0
2.0,1,1,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,978000.0
2.0,0,1,13.1,3060,2.0,1.0,2.0,569.0,2,5070.0,700000.0
4.0,0,1,10.2,3147,4.0,2.0,1.0,512.0,5,2894.0,1311750.0
4.0,0,1,11.1,3025,3.0,1.0,2.0,512.0,6,5132.0,960000.0
2.0,0,1,7.9,3103,2.0,1.0,2.0,1533.0,5,892.0,710000.0
2.0,2,1,13.8,3084,2.0,1.0,1.0,177.0,0,2698.0,546000.0
3.0,1,1,11.2,3046,3.0,1.0,2.0,512.0,2,8870.0,620000.0
3.0,0,0,9.9,3044,3.0,1.0,2.0,512.0,2,7485.0,730000.0
5.0,0,1,8.9,3162,5.0,2.0,2.0,593.0,5,2379.0,1665000.0
2.0,2,1,7.3,3146,2.0,1.0,1.0,512.0,5,10412.0,504000.0
2.0,0,1,13.9,3165,2.0,2.0,1.0,201.0,5,10969.0,722000.0
4.0,0,1,20.6,3064,4.0,2.0,2.0,574.0,2,5833.0,621000.0
5.0,0,1,17.9,3082,5.0,3.0,2.0,600.0,2,10529.0,815000.0
3.0,0,3,11.1,3025,3.0,1.0,3.0,602.0,6,5132.0,770000.0
1.0,2,3,7.3,3146,1.0,1.0,1.0,0.0,5,10412.0,330000.0
2.0,2,1,14,3047,3.0,1.0,2.0,512.0,2,4294.0,320000.0
2.0,1,0,14.5,3188,3.0,1.0,2.0,512.0,5,2356.0,1150000.0
3.0,0,4,9.7,3041,3.0,1.0,2.0,531.0,6,3284.0,900000.0
4.0,0,4,17.2,3133,4.0,2.0,2.0,651.0,0,4280.0,1050000.0
3.0,0,1,17.5,3169,3.0,1.0,2.0,544.0,4,2727.0,799000.0
2.0,2,1,1.8,3053,3.0,1.0,2.0,512.0,2,6786.0,660000.0
4.0,1,3,13.9,3165,4.0,2.0,2.0,296.0,5,10969.0,1005000.0
3.0,0,0,14.8,3023,3.0,1.0,2.0,512.0,6,7719.0,587500.0
2.0,0,1,5.5,3070,3.0,1.0,2.0,512.0,2,11364.0,1006000.0
2.0,2,1,6.2,3123,3.0,1.0,2.0,512.0,5,6482.0,619000.0
3.0,1,3,21.3,3135,3.0,2.0,2.0,512.0,0,4407.0,890000.0
3.0,0,4,2.6,3121,3.0,1.0,0.0,176.0,2,14949.0,1150000.0
4.0,0,3,12.9,3043,4.0,2.0,4.0,557.0,6,3285.0,615000.0
3.0,0,1,12.3,3166,3.0,2.0,2.0,512.0,5,3224.0,1360000.0
3.0,0,1,11.1,3025,3.0,1.0,2.0,512.0,6,5132.0,870000.0
3.0,0,1,18,3037,3.0,2.0,2.0,512.0,6,3640.0,601000.0
3.0,0,1,6.7,3058,3.0,1.0,2.0,524.0,2,11204.0,1326000.0
4.0,0,3,8.8,3081,4.0,1.0,2.0,797.0,0,2947.0,1032000.0
3.0,0,0,8,3040,3.0,1.0,2.0,388.0,6,9264.0,1475000.0
2.0,2,1,9.1,3040,2.0,1.0,1.0,0.0,6,1543.0,373000.0
2.0,2,0,21.5,3195,2.0,1.0,1.0,512.0,4,5087.0,500000.0
2.0,0,1,11.7,3148,2.0,1.0,1.0,512.0,5,3582.0,686000.0
2.0,2,3,8,3016,2.0,1.0,1.0,0.0,6,6380.0,547500.0
3.0,0,1,6.4,3011,3.0,1.0,1.0,265.0,6,7570.0,760000.0
3.0,0,3,14.8,3023,3.0,2.0,2.0,631.0,6,1607.0,657500.0
4.0,0,1,14.7,3030,4.0,2.0,2.0,639.0,6,16166.0,514000.0
3.0,0,0,21.5,3195,3.0,1.0,1.0,560.0,4,2243.0,750000.0
3.0,0,1,19.6,3076,3.0,1.0,2.0,512.0,2,10926.0,510000.0
3.0,1,0,13,3204,3.0,2.0,2.0,362.0,5,6795.0,895000.0
6.0,0,4,9.7,3103,6.0,4.0,7.0,2051.0,5,5682.0,4000000.0
3.0,0,1,8.7,3162,3.0,1.0,2.0,512.0,5,5051.0,1450000.0
3.0,2,1,8.8,3072,3.0,1.0,2.0,192.0,2,14577.0,605000.0
4.0,0,1,20.6,3064,4.0,3.0,2.0,512.0,2,5833.0,555000.0
4.0,1,3,12.1,3163,4.0,3.0,2.0,286.0,5,4442.0,1100000.0
2.0,2,1,11.8,3127,3.0,1.0,2.0,512.0,0,2079.0,770000.0
3.0,0,1,4.3,3032,3.0,2.0,2.0,512.0,6,6567.0,1275000.0
4.0,0,1,16.7,3150,4.0,3.0,2.0,678.0,4,7392.0,1280000.0
4.0,0,3,17.9,3192,4.0,2.0,2.0,582.0,5,9758.0,1200000.0
4.0,0,1,3.4,3031,4.0,2.0,2.0,231.0,2,3593.0,1600000.0
4.0,0,1,11.8,3204,4.0,2.0,2.0,647.0,5,3578.0,2050000.0
3.0,0,0,2.1,3205,3.0,2.0,1.0,138.0,5,5943.0,1390000.0
3.0,0,1,14.5,3047,3.0,1.0,3.0,624.0,2,851.0,611000.0
3.0,0,1,7.9,3079,3.0,2.0,2.0,684.0,0,5549.0,1850000.0
3.0,0,1,7.7,3184,3.0,1.0,2.0,512.0,5,8989.0,1600000.0
3.0,0,1,14.5,3188,3.0,2.0,2.0,614.0,5,2356.0,1255000.0
2.0,2,1,11.2,3145,2.0,1.0,1.0,0.0,5,8801.0,835000.0
1.0,2,3,6.4,3183,3.0,1.0,2.0,512.0,5,2952.0,540000.0
3.0,0,1,10.5,3020,3.0,1.0,5.0,626.0,6,6763.0,630000.0
4.0,0,1,8.4,3126,4.0,2.0,4.0,544.0,5,3265.0,2100000.0
4.0,0,1,14.3,3189,4.0,2.0,2.0,589.0,5,2555.0,1380000.0
2.0,1,4,8,3040,3.0,1.0,2.0,512.0,6,9264.0,580000.0
3.0,2,1,24.7,3175,3.0,1.0,2.0,512.0,4,8322.0,602000.0
3.0,0,1,6.2,3039,3.0,1.0,1.0,449.0,6,6232.0,1375000.0
4.0,0,3,6.2,3015,4.0,2.0,1.0,512.0,6,1223.0,1200000.0
3.0,0,3,14,3021,3.0,1.0,1.0,512.0,6,14042.0,528000.0
3.0,1,0,13.4,3130,3.0,1.0,2.0,512.0,0,5713.0,1300000.0
3.0,1,1,14.5,3188,3.0,1.0,2.0,512.0,5,2356.0,1270000.0
4.0,0,1,17.3,3193,3.0,1.0,2.0,512.0,5,5366.0,1815000.0
2.0,2,1,11.2,3186,2.0,1.0,2.0,232.0,5,10579.0,892500.0
3.0,0,1,23,3136,3.0,2.0,2.0,512.0,0,2985.0,965000.0
3.0,0,1,3.8,3207,3.0,1.0,2.0,512.0,5,8648.0,1325000.0
2.0,2,0,13.9,3165,3.0,2.0,1.0,0.0,5,10969.0,380000.0
2.0,2,1,10.9,3128,2.0,1.0,1.0,512.0,0,4605.0,466000.0
3.0,0,1,28.8,3177,3.0,1.0,2.0,512.0,4,3533.0,568500.0
3.0,0,1,13.9,3108,2.0,1.0,1.0,746.0,0,9028.0,990000.0
4.0,0,1,14.2,3149,4.0,2.0,2.0,512.0,0,13366.0,1472000.0
3.0,0,4,7.4,3144,3.0,2.0,2.0,396.0,5,4675.0,2025000.0
4.0,0,0,18,3095,4.0,2.0,2.0,782.0,0,6990.0,1085000.0
2.0,1,1,9.9,3044,2.0,1.0,2.0,135.0,2,7485.0,550500.0
2.0,2,1,14,3047,2.0,1.0,1.0,512.0,2,851.0,420000.0
4.0,0,3,35.2,3806,4.0,2.0,2.0,843.0,1,17093.0,815000.0
2.0,0,3,5.1,3011,3.0,1.0,2.0,512.0,6,2417.0,905000.0
4.0,1,1,12.3,3166,4.0,2.0,2.0,344.0,5,2547.0,912000.0
2.0,2,0,5.3,3070,3.0,1.0,2.0,512.0,2,11364.0,801000.0
1.0,2,0,5.9,3144,1.0,1.0,1.0,512.0,5,4675.0,410000.0
3.0,0,1,13.1,3060,3.0,2.0,4.0,533.0,2,5070.0,865000.0
1.0,2,0,4,3057,3.0,1.0,2.0,512.0,2,5533.0,390000.0
3.0,2,1,7.3,3146,3.0,2.0,2.0,296.0,5,10412.0,1330000.0
3.0,0,1,21.5,3195,3.0,1.0,2.0,512.0,4,3650.0,1120000.0
5.0,0,1,16.1,3088,3.0,1.0,2.0,512.0,2,8524.0,1180000.0
4.0,0,1,19.9,3134,4.0,3.0,2.0,512.0,0,3619.0,965000.0
3.0,0,1,22.2,3172,3.0,2.0,4.0,801.0,4,3940.0,800000.0
3.0,2,4,5.6,3101,3.0,1.0,1.0,0.0,5,10331.0,620000.0
3.0,0,3,10.4,3042,3.0,1.0,0.0,376.0,6,2291.0,861000.0
2.0,2,1,11.2,3145,3.0,1.0,2.0,512.0,5,8801.0,695000.0
4.0,0,1,16.7,3150,4.0,3.0,2.0,872.0,4,7392.0,1223000.0
3.0,0,1,2.6,3121,3.0,1.0,0.0,250.0,2,14949.0,1555000.0
3.0,0,1,9.9,3044,3.0,1.0,1.0,446.0,2,7485.0,780000.0
3.0,1,1,13.9,3165,3.0,1.0,2.0,512.0,5,10969.0,1270000.0
3.0,0,0,14.8,3023,3.0,1.0,1.0,512.0,6,6388.0,590000.0
2.0,2,1,11.4,3163,2.0,1.0,1.0,0.0,5,7822.0,450000.0
3.0,0,1,15,3085,3.0,1.0,1.0,706.0,2,1369.0,650000.0
4.0,0,0,5.6,3101,4.0,3.0,2.0,277.0,5,10331.0,1910000.0
3.0,0,0,14.2,3149,3.0,1.0,2.0,512.0,0,13366.0,1400000.0
3.0,0,4,1.9,3205,3.0,2.0,2.0,216.0,5,5943.0,2800000.0
3.0,0,4,7.2,3185,3.0,1.0,1.0,361.0,5,4898.0,1490000.0
4.0,0,1,13.8,3165,4.0,2.0,3.0,512.0,5,10969.0,1420000.0
4.0,0,0,5.1,3181,4.0,2.0,1.0,321.0,5,4380.0,2050000.0
3.0,0,1,8.6,3019,3.0,1.0,1.0,603.0,6,3589.0,801500.0
2.0,2,4,10.5,3186,2.0,2.0,2.0,512.0,5,10579.0,550000.0
2.0,0,1,21.3,3135,2.0,1.0,2.0,758.0,0,3794.0,910000.0
3.0,0,1,4.5,3181,3.0,2.0,1.0,8216.0,5,7717.0,1050000.0
4.0,0,1,12.4,3108,4.0,2.0,2.0,668.0,0,9028.0,1616000.0
4.0,0,1,16.1,3088,4.0,2.0,2.0,626.0,2,8524.0,800000.0
3.0,0,3,36.9,3200,3.0,1.0,4.0,632.0,1,2500.0,570000.0
3.0,0,1,8.8,3072,2.0,1.0,2.0,468.0,2,14577.0,805000.0
1.0,2,0,5.5,3070,2.0,1.0,1.0,0.0,2,11364.0,370000.0
2.0,2,1,7.7,3184,2.0,1.0,2.0,0.0,5,8989.0,790000.0
3.0,0,1,5.2,3056,3.0,1.0,2.0,512.0,2,11918.0,1385000.0
3.0,0,1,2.4,3121,3.0,3.0,2.0,285.0,2,14949.0,2210000.0
1.0,2,1,6.1,3182,3.0,1.0,2.0,512.0,5,13240.0,285000.0
3.0,0,1,20.5,3752,3.0,2.0,2.0,600.0,2,7969.0,652000.0
4.0,0,4,6.7,3058,4.0,2.0,2.0,512.0,2,11204.0,990000.0
3.0,0,1,10.5,3020,3.0,1.0,2.0,508.0,6,3755.0,830500.0
1.0,2,4,2.3,3051,3.0,1.0,2.0,512.0,2,6821.0,420000.0
4.0,0,1,8.4,3015,4.0,1.0,4.0,837.0,6,5498.0,1650000.0
2.0,2,1,10.4,3163,3.0,1.0,2.0,512.0,5,2403.0,535000.0
2.0,2,1,11.2,3127,2.0,1.0,1.0,170.0,5,5457.0,778500.0
4.0,0,1,10.5,3186,4.0,4.0,2.0,512.0,5,10579.0,5500000.0
3.0,0,1,14.7,3030,3.0,1.0,2.0,512.0,6,16166.0,521000.0
4.0,1,1,13,3204,4.0,2.0,2.0,345.0,5,6795.0,1245000.0
1.0,2,0,2.6,3121,1.0,1.0,1.0,7455.0,2,14949.0,405000.0
3.0,0,0,20.4,3059,3.0,2.0,2.0,775.0,2,4864.0,770000.0
4.0,0,1,8.4,3145,4.0,2.0,2.0,975.0,5,8801.0,1700000.0
3.0,0,3,6.7,3058,3.0,1.0,2.0,512.0,2,11204.0,1170000.0
3.0,0,1,10.7,3187,3.0,1.0,2.0,512.0,5,6938.0,1845000.0
5.0,0,1,13.8,3165,5.0,5.0,2.0,675.0,5,10969.0,2055000.0
4.0,0,1,9.3,3162,4.0,2.0,2.0,575.0,5,5051.0,1774500.0
5.0,0,1,11.7,3125,5.0,4.0,2.0,643.0,5,5678.0,2150000.0
2.0,2,1,7.7,3184,2.0,1.0,1.0,0.0,5,8989.0,630000.0
4.0,0,1,18.8,3170,4.0,4.0,2.0,905.0,4,7113.0,2000000.0
4.0,0,1,7.5,3040,4.0,2.0,2.0,465.0,6,9264.0,1500000.0
3.0,0,0,4,3057,3.0,2.0,1.0,161.0,2,5533.0,1330000.0
2.0,2,1,7.7,3184,2.0,1.0,1.0,0.0,5,8989.0,750000.0
2.0,2,4,6.3,3143,2.0,1.0,2.0,512.0,5,4836.0,450000.0
3.0,0,1,11.7,3033,3.0,1.0,2.0,536.0,6,5629.0,1011000.0
1.0,2,1,3.4,3031,3.0,1.0,2.0,512.0,2,3593.0,421000.0
4.0,0,1,45.9,3437,3.0,1.0,2.0,512.0,3,3376.0,700000.0
3.0,0,0,2.1,3065,3.0,1.0,2.0,155.0,2,5825.0,1210000.0
2.0,2,1,5.2,3055,2.0,1.0,1.0,54.0,2,7082.0,460000.0
3.0,0,1,5.2,3056,3.0,2.0,1.0,280.0,2,11918.0,1210000.0
2.0,2,4,2.4,3121,2.0,2.0,2.0,0.0,2,14949.0,800000.0
2.0,2,1,7.3,3146,2.0,1.0,1.0,0.0,5,10412.0,540000.0
2.0,1,1,11.2,3046,2.0,1.0,1.0,136.0,2,8870.0,525000.0
3.0,0,3,5.2,3056,3.0,2.0,1.0,322.0,2,11918.0,1590000.0
2.0,0,0,7.8,3124,2.0,1.0,4.0,368.0,5,8920.0,1800000.0
3.0,0,0,5.4,3101,3.0,1.0,1.0,404.0,5,10331.0,1410000.0
2.0,0,1,11.2,3046,2.0,1.0,4.0,626.0,2,8870.0,628000.0
4.0,0,1,7.2,3185,4.0,2.0,2.0,558.0,5,534.0,883000.0
4.0,0,1,11.4,3204,4.0,2.0,2.0,833.0,5,6795.0,1390000.0
4.0,1,2,16.7,3150,4.0,2.0,2.0,512.0,0,15321.0,1170000.0
3.0,0,4,7.8,3079,3.0,2.0,1.0,512.0,0,1554.0,1750000.0
3.0,0,3,6.4,3012,3.0,2.0,2.0,512.0,6,3873.0,818000.0
4.0,0,1,13.3,3020,4.0,1.0,2.0,615.0,6,4217.0,736000.0
2.0,0,4,4.3,3032,2.0,1.0,4.0,865.0,6,4918.0,1650000.0
3.0,0,1,5.4,3101,3.0,2.0,4.0,512.0,5,10331.0,1610000.0
5.0,0,1,23,3136,5.0,2.0,2.0,512.0,0,11925.0,965000.0
2.0,2,1,8.2,3012,2.0,1.0,1.0,0.0,6,5058.0,470000.0
3.0,0,4,9.2,3104,3.0,1.0,2.0,665.0,5,7809.0,1450000.0
3.0,1,1,10.4,3042,3.0,1.0,2.0,512.0,6,2291.0,945000.0
4.0,0,1,17.2,3133,10.0,6.0,7.0,650.0,0,4280.0,1600000.0
2.0,2,1,17.3,3193,3.0,1.0,2.0,512.0,5,5366.0,677000.0
2.0,2,4,10.2,3127,3.0,1.0,2.0,512.0,5,5457.0,770000.0
2.0,2,1,11.2,3145,3.0,1.0,2.0,512.0,5,8801.0,840000.0
3.0,1,4,13,3046,3.0,1.0,2.0,512.0,2,8870.0,550000.0
2.0,0,3,16.6,3061,2.0,1.0,0.0,361.0,2,1889.0,385000.0
2.0,0,1,7.2,3184,2.0,1.0,1.0,249.0,5,8989.0,1410000.0
3.0,0,1,25.9,3754,3.0,1.0,2.0,512.0,2,5812.0,440000.0
3.0,2,1,14.5,3188,3.0,1.0,2.0,512.0,5,2356.0,525000.0
3.0,0,1,21.3,3135,3.0,2.0,1.0,559.0,0,4407.0,840000.0
2.0,0,1,9.2,3058,3.0,1.0,2.0,512.0,2,3445.0,810000.0
5.0,0,4,7.3,3146,5.0,3.0,4.0,512.0,5,10412.0,2300000.0
4.0,0,1,9.8,3185,4.0,3.0,3.0,474.0,5,534.0,2200000.0
3.0,0,1,5.4,3101,3.0,2.0,4.0,650.0,5,10331.0,2200000.0
2.0,2,1,5.6,3101,2.0,2.0,1.0,0.0,5,10331.0,562500.0
4.0,0,0,22.2,3172,4.0,2.0,2.0,364.0,4,3940.0,970000.0
3.0,2,3,3.8,3207,3.0,2.0,2.0,0.0,5,8648.0,1200000.0
3.0,1,1,7,3071,3.0,1.0,2.0,512.0,2,8870.0,903000.0
4.0,0,1,18,3095,4.0,2.0,2.0,967.0,0,6990.0,1240000.0
3.0,0,0,5.5,3070,4.0,1.0,8.0,727.0,2,11364.0,1500000.0
4.0,0,1,7,3013,4.0,2.0,2.0,640.0,6,6543.0,1785000.0
3.0,0,1,14,3047,3.0,1.0,3.0,690.0,2,4294.0,642500.0
3.0,1,4,8,3040,3.0,1.0,2.0,512.0,6,9264.0,925000.0
2.0,0,1,3.6,3068,2.0,1.0,1.0,157.0,2,6244.0,1300000.0
5.0,0,3,2.6,3121,5.0,3.0,3.0,618.0,2,14949.0,3200000.0
3.0,0,1,15.5,3038,3.0,2.0,2.0,650.0,6,5336.0,816000.0
2.0,2,1,5.2,3056,2.0,1.0,2.0,0.0,2,11918.0,428000.0
4.0,0,1,6.2,3123,4.0,2.0,2.0,667.0,5,6482.0,3575000.0
4.0,0,1,45.9,3437,4.0,3.0,2.0,926.0,3,3376.0,636000.0
4.0,0,4,9.7,3041,4.0,2.0,2.0,689.0,6,3284.0,1280000.0
3.0,1,1,13,3166,3.0,2.0,1.0,360.0,5,3145.0,900000.0
1.0,2,3,10.1,3163,3.0,1.0,2.0,512.0,5,7822.0,350000.0
3.0,0,1,44.2,3756,3.0,1.0,1.0,502.0,3,3988.0,366000.0
3.0,0,1,20.6,3064,3.0,1.0,2.0,495.0,2,15510.0,515000.0
3.0,0,1,14.6,3189,3.0,1.0,3.0,834.0,5,2555.0,1224000.0
2.0,0,1,4.5,3057,2.0,1.0,0.0,137.0,2,5533.0,1015000.0
3.0,0,1,14.2,3149,3.0,1.0,2.0,864.0,0,13366.0,950000.0
3.0,0,1,5.4,3101,3.0,1.0,1.0,339.0,5,10331.0,1752000.0
4.0,0,4,6.2,3039,4.0,2.0,1.0,452.0,6,6232.0,1550000.0
4.0,1,0,13,3204,3.0,1.0,2.0,512.0,5,6795.0,1380000.0
3.0,0,1,9.4,3081,3.0,1.0,1.0,605.0,0,2674.0,525500.0
2.0,0,1,9.3,3162,2.0,1.0,1.0,367.0,5,5051.0,825000.0
2.0,2,1,9.2,3146,2.0,1.0,1.0,0.0,5,10412.0,511000.0
4.0,0,1,23,3136,4.0,2.0,2.0,1237.0,0,11925.0,1115000.0
3.0,0,1,13.4,3130,3.0,1.0,2.0,1271.0,0,5713.0,786000.0
1.0,2,1,11.4,3163,1.0,1.0,1.0,0.0,5,7822.0,305000.0
2.0,2,1,9.2,3146,3.0,0.0,0.0,0.0,5,10412.0,545000.0
4.0,0,1,18.8,3170,3.0,1.0,2.0,512.0,4,7113.0,1061000.0
3.0,0,3,14.7,3030,3.0,2.0,2.0,1025.0,6,16166.0,830000.0
4.0,0,4,13.7,3188,4.0,2.0,2.0,607.0,5,5454.0,1600000.0
4.0,0,1,11.2,3145,3.0,1.0,2.0,512.0,5,8801.0,2360000.0
3.0,0,1,3,3206,3.0,2.0,0.0,512.0,5,2019.0,3500000.0
3.0,0,0,17.5,3169,3.0,1.0,2.0,512.0,4,4734.0,775000.0
2.0,2,3,3.4,3031,3.0,1.0,2.0,512.0,2,5263.0,502000.0
4.0,0,1,6.9,3039,3.0,2.0,2.0,595.0,6,6232.0,1400000.0
3.0,0,1,17.4,3048,3.0,1.0,2.0,512.0,2,4704.0,485500.0
2.0,2,1,1.9,3205,2.0,2.0,1.0,512.0,5,5943.0,655000.0
3.0,1,0,5.3,3122,3.0,1.0,2.0,512.0,5,11308.0,1400000.0
2.0,2,3,4.2,3031,2.0,1.0,1.0,0.0,2,5263.0,460000.0
2.0,2,1,3.4,3031,2.0,1.0,1.0,4267.0,2,5263.0,438000.0
2.0,2,4,7.4,3144,3.0,1.0,2.0,512.0,5,4675.0,710000.0
5.0,0,1,18.8,3170,3.0,1.0,2.0,512.0,4,7113.0,2480000.0
4.0,0,1,9.2,3104,4.0,2.0,2.0,673.0,5,7809.0,1750000.0
5.0,0,1,13.7,3188,5.0,3.0,2.0,760.0,5,5454.0,3201000.0
3.0,1,4,9.4,3025,3.0,1.0,2.0,512.0,6,5132.0,750000.0
3.0,0,3,5.1,3011,3.0,1.0,2.0,512.0,6,2417.0,1070000.0
3.0,0,1,6.6,3011,3.0,3.0,2.0,168.0,6,2417.0,1330000.0
3.0,2,1,11.8,3105,3.0,1.0,1.0,421.0,0,4480.0,812500.0
2.0,2,1,3.3,3141,2.0,1.0,1.0,595.0,5,14887.0,642000.0
3.0,2,3,1.9,3008,3.0,1.0,2.0,512.0,5,4707.0,1220000.0
3.0,0,1,19.6,3076,3.0,2.0,1.0,390.0,2,10926.0,560000.0
2.0,0,1,8.2,3041,3.0,1.0,2.0,512.0,6,389.0,635500.0
3.0,0,4,10.5,3186,3.0,2.0,2.0,545.0,5,10579.0,1925000.0
2.0,0,1,9.3,3162,2.0,1.0,1.0,273.0,5,5051.0,1065000.0
2.0,2,1,11.8,3127,2.0,2.0,2.0,1291.0,0,2079.0,665000.0
4.0,0,1,21.8,3089,4.0,3.0,2.0,1001.0,3,4258.0,990000.0
2.0,2,1,23.2,3153,3.0,1.0,2.0,512.0,0,5030.0,620000.0
4.0,1,4,3.6,3068,3.0,1.0,2.0,512.0,2,6244.0,1300000.0
4.0,0,1,15.5,3038,4.0,2.0,2.0,652.0,6,5336.0,742000.0
4.0,0,1,6.9,3039,4.0,2.0,3.0,508.0,6,6232.0,1531000.0
3.0,0,1,12.7,3085,3.0,1.0,2.0,512.0,2,4168.0,701000.0
1.0,2,3,6.5,3071,1.0,1.0,1.0,0.0,2,8870.0,303500.0
4.0,0,1,13.9,3108,4.0,2.0,2.0,814.0,0,9028.0,1880000.0
4.0,0,0,5.2,3056,4.0,3.0,5.0,512.0,2,11918.0,1450000.0
2.0,2,3,5,3182,3.0,1.0,2.0,512.0,5,13240.0,556000.0
3.0,0,0,17.9,3192,3.0,1.0,2.0,602.0,5,9758.0,1070000.0
4.0,0,0,10.8,3105,4.0,2.0,3.0,650.0,0,4480.0,1300000.0
2.0,2,1,10.1,3163,2.0,1.0,1.0,145.0,5,7822.0,680000.0
3.0,0,3,3.5,3054,3.0,1.0,1.0,195.0,2,3106.0,1650000.0
3.0,2,1,1.9,3205,3.0,1.0,2.0,512.0,5,5943.0,810000.0
5.0,0,4,9.7,3041,5.0,3.0,2.0,387.0,6,3284.0,960000.0
2.0,2,1,7.7,3124,2.0,1.0,1.0,131.0,5,8920.0,677000.0
2.0,0,1,5.2,3056,2.0,1.0,0.0,196.0,2,11918.0,1110000.0
2.0,0,3,4.3,3032,2.0,1.0,1.0,4627.0,6,4918.0,527000.0
4.0,0,1,14.6,3189,3.0,1.0,2.0,688.0,5,2555.0,1035000.0
3.0,0,1,2.6,3121,3.0,1.0,2.0,512.0,2,14949.0,1395000.0
